part,op_index,op_name,gt_dia,kind,open_sides,fillet_radius,depth,area,w,l,det_idx,matched_by,max_inscribed,hull_ratio
featured_part_07842,3,MILL_CORNER_NOTCH_RECTANGULAR,19.9,corner,2,10.1,12.2,3801.39,50.0,82.5,1,poly,50.0,0.9265
featured_part_07842,4,MILL_RECTANGULAR_POCKET,19.9,center,0,10.0,13.4,12490.24,92.2,136.4,0,poly,92.2,1.0
featured_part_07845,2,MILL_RECTANGULAR_POCKET,25.0,center,0,12.6,37.9,26496.02,131.0,203.3,0,poly,131.0,1.0
featured_part_07849,3,MILL_RECTANGULAR_POCKET,10.0,center,0,5.6,29.9,2185.73,44.7,49.5,3,near,44.7,1.0
featured_part_07849,4,MILL_RECTANGULAR_POCKET,20.0,center,0,14.4,37.9,32131.34,178.9,180.6,0,poly,178.9,1.0
featured_part_07849,5,MILL_SLOT,6.0,center,0,5.6,29.9,2185.73,44.7,49.5,3,near,44.7,1.0
featured_part_07849,6,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,11.1,15542.91,38.2,412.4,1,poly,38.198,0.9866
featured_part_07850,14,MILL_CORNER_NOTCH_RECTANGULAR,10.0,corner,2,5.7,29.9,5964.1,81.9,83.0,0,poly,81.9,0.8783
featured_part_07851,5,MILL_CORNER_NOTCH_RECTANGULAR,28.0,corner,2,14.1,12.6,5258.46,50.2,105.6,0,poly,50.2,1.0
featured_part_07852,9,MILL_OPEN_POCKET,15.0,edge,1,7.7,23.0,13580.73,114.2,119.3,0,poly,114.2,0.9987
featured_part_07883,4,MILL_CORNER_NOTCH_RECTANGULAR,24.0,corner,2,14.1,17.7,8225.94,76.3,125.3,0,poly,76.3,0.8643
featured_part_07883,5,MILL_RECTANGULAR_POCKET,20.0,center,0,12.1,37.9,1291.78,37.4,37.9,1,near,37.4,1.0001
featured_part_07883,6,MILL_RECTANGULAR_POCKET,20.0,center,0,10.2,15.7,22689.79,126.2,180.5,2,poly,126.2,1.0
featured_part_07883,7,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,37.6,10020.4,23.5,426.4,3,poly,23.499,1.0
featured_part_07884,3,MILL_CORNER_NOTCH_RECTANGULAR,18.0,corner,2,9.1,20.2,2876.29,44.2,74.6,0,poly,44.2,0.877
featured_part_07884,4,MILL_RECTANGULAR_POCKET,10.0,center,0,6.0,37.9,403.26,13.4,32.4,1,near,13.4,1.0001
featured_part_07885,4,MILL_RECTANGULAR_POCKET,16.0,center,0,9.8,34.0,5936.29,54.4,112.2,0,poly,54.4,0.9859
featured_part_07886,2,MILL_SLOT,20.0,edge,1,13.0,37.9,17751.3,104.6,170.4,0,poly,104.6,1.0
featured_part_07887,2,MILL_CORNER_NOTCH_RECTANGULAR,6.0,corner,2,3.6,25.9,11484.64,101.3,113.4,0,poly,101.3,1.0
featured_part_07887,3,MILL_SLOT,12.0,edge,1,6.7,15.6,17231.84,105.7,172.5,1,poly,105.7,0.9461
featured_part_07888,3,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,47.3,12901.98,35.7,361.4,0,poly,35.698,1.0
featured_part_07889,6,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,11.5,27.8,8672.91,87.1,99.9,2,poly,87.1,1.0
featured_part_07889,7,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,24.8,15386.58,34.2,449.9,0,poly,34.198,1.0
featured_part_07889,8,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,25.7,19750.61,43.9,449.9,1,poly,43.898,1.0
featured_part_07890,3,MILL_RECTANGULAR_SLOT,16.0,edge,1,0.0,37.9,4299.0,18.0,248.066,0,poly,18.0,0.9847
featured_part_07890,4,MILL_RECTANGULAR_SLOT,16.0,edge,1,0.0,37.9,3449.4,18.0,200.866,1,poly,18.0,0.981
featured_part_07861,4,MILL_OPEN_POCKET,6.0,edge,1,6.5,37.9,13052.44,103.5,130.3,2,near,103.5,0.9692
featured_part_07861,5,MILL_SLOT,12.0,edge,1,6.5,37.9,13052.44,103.5,130.3,2,poly,103.5,0.9692
featured_part_07861,6,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,52.9,16472.8,34.9,472.0,0,poly,34.898,1.0
featured_part_07862,15,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,37.9,6567.08,24.7,295.6,0,poly,24.7,0.8994
featured_part_07864,2,MILL_CORNER_NOTCH_RECTANGULAR,20.0,edge,1,10.5,16.8,13510.42,100.7,134.4,0,poly,100.7,1.0
featured_part_07867,2,MILL_RECTANGULAR_SLOT,12.0,slot,2,0.0,37.9,3045.47,14.9,221.1,0,poly,14.9,0.9244
featured_part_07868,7,MILL_CORNER_NOTCH_RECTANGULAR,10.0,corner,2,5.4,29.9,3454.69,56.5,75.5,1,poly,56.5,0.8111
featured_part_07868,8,MILL_RECTANGULAR_POCKET,18.0,center,0,9.8,37.9,2632.36,44.0,61.7,4,near,44.0,1.0
featured_part_07868,9,MILL_RECTANGULAR_POCKET,14.0,center,0,9.8,37.9,2632.36,44.0,61.7,4,near,44.0,1.0
featured_part_07868,10,MILL_RECTANGULAR_POCKET,14.0,center,0,7.1,37.9,804.8,24.3,34.9,3,near,24.3,1.0001
featured_part_07868,11,MILL_SLOT,10.0,edge,1,5.7,29.9,6221.14,69.9,89.2,2,poly,69.9,1.0
featured_part_07869,10,MILL_OPEN_POCKET,8.0,edge,1,4.6,25.0,5725.52,86.3,98.6,0,poly,85.27,0.6736
featured_part_07869,11,MILL_OPEN_POCKET,12.0,edge,1,4.6,25.0,5725.52,86.3,98.6,0,poly,85.27,0.6736
featured_part_07869,12,MILL_RECTANGULAR_POCKET,16.0,center,0,9.5,30.7,15673.79,113.4,138.9,1,poly,113.4,1.0
featured_part_07871,4,MILL_OPEN_POCKET,20.0,edge,1,10.8,14.4,9645.68,74.2,131.4,0,poly,74.2,0.9967
featured_part_07873,1,MILL_RECTANGULAR_POCKET,8.0,center,0,4.3,25.9,14525.92,76.9,189.1,0,poly,76.9,1.0
featured_part_07892,3,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,6.1,35.3,6333.02,68.7,92.3,1,poly,68.7,1.0
featured_part_07892,4,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,30.9,7756.59,22.7,341.7,0,poly,22.699,1.0
featured_part_07893,12,MILL_RECTANGULAR_POCKET,16.0,center,0,8.6,25.4,6516.95,67.7,97.2,1,poly,67.7,1.0
featured_part_07893,13,MILL_SLOT,8.0,edge,1,4.4,24.1,10909.1,71.6,157.1,2,poly,71.6,0.9706
featured_part_07893,14,MILL_RECTANGULAR_SLOT,16.0,slot,2,0.0,33.6,12293.52,28.3,434.4,0,poly,28.299,1.0
featured_part_07894,9,MILL_CORNER_NOTCH_RECTANGULAR,15.9,corner,2,8.0,16.2,4910.1,65.1,83.2,0,poly,65.1,0.9088
featured_part_07895,2,MILL_CORNER_NOTCH_RECTANGULAR,6.0,corner,2,3.6,25.9,8852.6,88.9,102.7,1,poly,88.9,0.9699
featured_part_07895,3,MILL_RECTANGULAR_POCKET,20.0,center,0,12.2,37.9,21769.04,147.2,153.6,0,poly,134.539,0.9683
featured_part_07896,3,MILL_CORNER_NOTCH_RECTANGULAR,8.0,corner,2,4.6,25.9,4526.42,60.9,74.4,0,poly,60.9,1.0
featured_part_07897,3,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,12.9,37.9,7974.5,80.6,102.9,0,poly,80.6,0.9657
featured_part_07897,4,MILL_RECTANGULAR_POCKET,16.0,center,0,8.8,37.9,13261.7,93.4,142.7,1,poly,93.4,1.0
featured_part_07900,4,MILL_SLOT,20.0,edge,1,11.5,37.9,8208.81,85.3,96.9,0,poly,85.3,1.0
featured_part_07904,3,MILL_CORNER_NOTCH_RECTANGULAR,6.0,corner,2,3.6,25.9,6475.42,70.8,91.5,0,poly,70.8,1.0
featured_part_07874,3,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,9.0,37.9,2272.06,32.8,69.8,0,poly,32.8,1.0
featured_part_07874,4,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,14.3,37.9,1693.72,36.2,48.0,1,near,36.2,1.0
featured_part_07874,5,MILL_RECTANGULAR_POCKET,6.0,center,0,7.8,37.9,649.95,24.9,28.2,3,near,24.9,1.0001
featured_part_07874,6,MILL_RECTANGULAR_POCKET,12.0,center,0,7.8,37.9,649.95,24.9,28.2,3,near,24.9,1.0001
featured_part_07875,8,MILL_SLOT,22.0,edge,1,11.8,19.7,12056.75,92.8,132.5,0,poly,92.8,0.9853
featured_part_07876,3,MILL_SLOT,16.0,edge,1,9.2,37.9,11939.11,85.6,139.9,0,poly,85.6,1.0
featured_part_07877,15,MILL_RECTANGULAR_POCKET,8.0,center,0,4.7,13.9,2800.71,49.8,68.1,1,poly,49.8,0.8305
featured_part_07877,16,MILL_RECTANGULAR_POCKET,12.0,center,0,8.4,37.9,453.51,20.4,25.2,2,near,20.4,1.0002
featured_part_07877,17,MILL_RECTANGULAR_SLOT,16.0,slot,2,0.0,37.9,4872.14,18.2,267.7,0,poly,18.199,1.0
featured_part_07878,8,MILL_CORNER_NOTCH_RECTANGULAR,15.0,corner,2,8.3,15.9,2712.76,52.4,60.2,0,poly,52.4,0.864
featured_part_07878,9,MILL_RECTANGULAR_POCKET,15.0,corner,2,8.3,15.9,2712.76,52.4,60.2,0,poly,52.4,0.864
featured_part_07879,13,MILL_CORNER_NOTCH_RECTANGULAR,8.0,corner,2,4.5,17.3,2285.89,42.1,54.4,3,poly,42.1,1.0
featured_part_07879,14,MILL_CORNER_NOTCH_RECTANGULAR,14.0,corner,2,7.4,14.2,2584.57,43.2,60.1,2,poly,43.2,1.0
featured_part_07879,15,MILL_RECTANGULAR_POCKET,25.0,center,0,9.1,37.9,1424.65,37.3,40.1,1,near,37.3,1.0001
featured_part_07879,16,MILL_RECTANGULAR_POCKET,16.0,center,0,9.1,37.9,1424.65,37.3,40.1,1,near,37.3,1.0001
featured_part_07881,6,MILL_CORNER_NOTCH_RECTANGULAR,22.0,corner,2,11.8,10.4,11139.64,87.6,139.2,0,poly,87.6,0.9158
featured_part_07881,7,MILL_CORNER_NOTCH_RECTANGULAR,10.0,corner,2,5.3,18.6,10318.69,71.6,144.2,1,poly,71.6,1.0
featured_part_07882,10,MILL_RECTANGULAR_POCKET,25.0,center,0,13.9,37.9,27150.41,135.5,204.2,0,poly,132.195,0.9872
featured_part_07924,1,MILL_CORNER_NOTCH_RECTANGULAR,24.0,corner,2,12.2,15.8,9778.51,58.5,167.7,2,poly,58.5,1.0
featured_part_07924,2,MILL_RECTANGULAR_POCKET,24.0,center,0,14.5,23.9,1866.36,35.5,58.9,1,near,35.5,0.9804
featured_part_07924,3,MILL_SLOT,16.0,center,0,14.5,23.9,1866.36,35.5,58.9,1,near,35.5,0.9804
featured_part_07925,4,MILL_RECTANGULAR_SLOT,50.0,slot,2,0.0,49.9,14610.42,51.7,282.6,0,poly,51.697,1.0
featured_part_07926,2,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,10.2,37.9,5317.88,62.9,84.9,0,poly,62.9,1.0
featured_part_07926,3,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,7.6,29.9,3686.53,38.5,109.5,2,poly,38.5,0.877
featured_part_07926,4,MILL_RECTANGULAR_POCKET,12.0,center,0,7.2,37.9,9778.36,95.4,103.5,1,poly,95.4,0.9948
featured_part_07926,5,MILL_RECTANGULAR_POCKET,10.0,center,0,6.4,37.9,516.82,14.3,38.6,3,near,14.3,1.0001
featured_part_07927,5,MILL_RECTANGULAR_POCKET,10.0,center,0,5.5,15.3,17464.25,117.7,148.6,0,poly,117.7,1.0
featured_part_07928,5,MILL_SLOT,20.0,edge,1,11.4,37.9,10008.82,55.3,182.0,0,poly,55.3,1.0
featured_part_07929,2,MILL_RECTANGULAR_POCKET,22.0,center,0,11.4,11.3,15921.3,96.7,165.8,1,poly,96.7,1.0
featured_part_07929,3,MILL_RECTANGULAR_SLOT,40.0,slot,2,0.0,21.0,13518.57,44.9,306.5,0,poly,44.898,0.9823
featured_part_07930,9,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,11.4,37.9,8106.61,87.0,93.5,2,poly,87.0,1.0
featured_part_07930,10,MILL_RECTANGULAR_POCKET,16.0,center,0,10.7,22.1,7551.13,71.3,110.0,3,poly,71.3,0.975
featured_part_07930,11,MILL_RECTANGULAR_SLOT,16.0,slot,2,0.0,37.9,10953.36,26.4,414.9,0,poly,26.399,1.0
featured_part_07930,12,MILL_RECTANGULAR_SLOT,16.0,slot,2,0.0,26.5,7355.11,18.2,414.9,1,poly,18.199,0.974
featured_part_07931,2,MILL_RECTANGULAR_POCKET,10.0,center,0,8.2,37.9,1092.84,30.6,37.6,1,near,30.6,1.0001
featured_part_07931,3,MILL_RECTANGULAR_POCKET,15.0,center,0,8.2,37.9,1092.84,30.6,37.6,1,near,30.6,1.0001
featured_part_07931,4,MILL_SLOT,15.0,center,0,7.7,13.5,3138.41,48.6,65.1,2,poly,48.6,1.0
featured_part_08004,5,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,7.3,17397.4,37.0,470.2,0,poly,36.998,1.0
featured_part_08006,2,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,12.7,31.4,5542.67,60.1,92.8,0,poly,60.1,1.0
featured_part_08006,3,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,7.1,35.7,8635.26,65.6,131.8,1,poly,65.6,1.0
featured_part_08007,4,MILL_RECTANGULAR_SLOT,28.0,slot,2,0.0,15.8,11031.34,28.3,389.8,0,poly,28.299,1.0
featured_part_08008,3,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,11.1,37.9,5284.16,66.8,79.5,0,poly,66.8,1.0
featured_part_08008,4,MILL_CORNER_NOTCH_RECTANGULAR,6.0,corner,2,3.7,19.3,4825.27,59.3,84.4,2,poly,59.3,0.9647
featured_part_08008,5,MILL_CORNER_NOTCH_RECTANGULAR,10.0,corner,2,5.9,22.9,5030.4,54.7,92.1,3,poly,54.7,1.0
featured_part_08008,6,MILL_RECTANGULAR_POCKET,20.0,center,0,14.0,11.3,17723.67,119.2,150.1,1,poly,119.2,1.0
featured_part_08009,5,MILL_RECTANGULAR_SLOT,10.0,slot,2,0.0,29.9,4258.97,11.1,396.5,0,poly,11.1,0.9677
featured_part_08010,3,MILL_RECTANGULAR_POCKET,20.0,center,0,12.3,37.9,19656.75,110.5,180.6,0,poly,110.5,0.9915
featured_part_08011,5,MILL_RECTANGULAR_SLOT,30.0,slot,2,0.0,44.8,14458.08,31.2,463.4,0,poly,31.198,1.0
featured_part_08012,4,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,37.9,8779.12,25.7,341.6,0,poly,25.699,1.0
featured_part_07915,17,MILL_OPEN_POCKET,20.0,edge,1,10.8,30.1,9880.07,91.5,122.8,0,poly,91.5,0.8832
featured_part_07915,18,MILL_OPEN_POCKET,10.0,edge,1,5.1,29.9,12388.22,68.3,181.7,3,poly,68.3,0.9991
featured_part_07915,19,MILL_RECTANGULAR_POCKET,12.0,center,0,6.9,37.9,1207.13,32.5,38.4,1,near,32.5,1.0
featured_part_07915,20,MILL_RECTANGULAR_POCKET,20.0,center,0,14.1,37.9,12613.24,64.5,198.2,2,poly,64.5,1.0
featured_part_07916,3,MILL_RECTANGULAR_POCKET,12.0,center,0,9.9,37.9,1385.37,44.0,44.9,0,near,29.1,0.8485
featured_part_07916,5,MILL_RECTANGULAR_SLOT,30.0,slot,2,0.0,32.2,8322.16,30.8,270.2,1,poly,30.798,1.0
featured_part_07918,6,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,37.9,6560.06,29.9,219.4,0,poly,29.898,1.0
featured_part_07919,3,MILL_RECTANGULAR_POCKET,12.0,center,0,6.6,37.9,6191.81,53.7,116.0,0,poly,53.7,1.0
featured_part_07920,3,MILL_RECTANGULAR_POCKET,10.0,center,0,5.4,18.1,9923.45,72.3,137.6,1,poly,72.3,1.0
featured_part_07920,4,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,37.9,9016.47,23.5,396.0,0,poly,23.499,0.9689
featured_part_07921,7,MILL_RECTANGULAR_SLOT,30.0,slot,2,0.0,18.9,6892.15,30.7,224.5,0,poly,30.698,1.0
featured_part_07922,3,MILL_RECTANGULAR_POCKET,24.0,center,0,12.7,26.9,3050.48,34.7,91.9,1,near,34.7,1.0001
featured_part_07922,4,MILL_RECTANGULAR_POCKET,24.0,center,0,12.7,26.9,3050.48,34.7,91.9,1,near,34.7,1.0001
featured_part_07922,5,MILL_RECTANGULAR_POCKET,8.0,center,0,12.8,37.9,5535.73,58.1,97.7,4,near,58.1,1.0
featured_part_07922,6,MILL_RECTANGULAR_POCKET,24.0,center,0,12.8,37.9,5535.73,58.1,97.7,4,near,58.1,1.0
featured_part_07922,7,MILL_RECTANGULAR_SLOT,40.0,slot,2,0.0,15.6,14080.77,43.1,326.7,2,poly,43.098,1.0
featured_part_07923,3,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,7.8,35.2,4097.78,60.1,68.4,1,poly,60.1,1.0
featured_part_07923,4,MILL_RECTANGULAR_POCKET,25.0,center,0,14.4,37.9,4116.08,50.4,85.2,0,poly,50.4,1.0001
featured_part_07944,9,MILL_RECTANGULAR_POCKET,20.0,center,0,14.7,37.901,13348.31,98.0,138.1,1,poly,98.0,1.0
featured_part_07944,10,MILL_RECTANGULAR_POCKET,16.0,center,0,8.9,29.101,11853.95,90.9,132.2,2,poly,90.9,0.9921
featured_part_07944,11,MILL_SLOT,16.0,center,0,10.1,37.901,9865.02,61.6,162.4,0,poly,61.6,0.9905
featured_part_07945,3,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,9.0,37.9,9484.92,83.5,113.8,0,poly,83.5,1.0
featured_part_07945,4,MILL_RECTANGULAR_POCKET,16.0,center,0,8.3,33.0,10313.14,69.8,148.6,1,poly,69.8,1.0
featured_part_07946,5,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,6.8,35.1,3501.46,61.6,66.6,0,poly,61.6,0.8556
featured_part_07946,6,MILL_RECTANGULAR_POCKET,12.0,center,0,6.5,37.9,591.17,24.8,25.3,1,near,24.8,1.0001
featured_part_07947,4,MILL_SLOT,8.0,edge,1,4.8,25.9,9399.97,85.7,109.8,1,poly,85.7,1.0
featured_part_07947,5,MILL_RECTANGULAR_SLOT,30.0,slot,2,0.0,21.1,10080.49,30.1,334.9,0,poly,30.098,1.0
featured_part_07948,6,MILL_SLOT,8.0,edge,1,4.4,25.9,20844.39,97.9,213.0,0,poly,97.9,1.0
featured_part_07949,5,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,10.1,27.4,3080.11,41.4,87.2,1,poly,41.4,0.8584
featured_part_07949,6,MILL_RECTANGULAR_POCKET,12.0,center,0,6.4,33.0,8500.73,80.3,106.3,0,poly,80.3,1.0
featured_part_07949,7,MILL_RECTANGULAR_POCKET,8.0,center,0,5.6,29.9,508.08,12.5,42.8,2,near,12.5,1.0001
featured_part_07950,11,MILL_RECTANGULAR_POCKET,16.0,center,0,6.2,37.9,1344.88,39.9,40.7,1,near,39.9,0.8454
featured_part_07950,12,MILL_RECTANGULAR_POCKET,12.0,center,0,6.2,37.9,1344.88,39.9,40.7,1,near,39.9,0.8454
featured_part_07951,5,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,36.9,13947.75,35.0,416.1,0,poly,34.998,0.9577
featured_part_07932,5,MILL_CORNER_NOTCH_RECTANGULAR,6.0,corner,2,3.5,25.9,3730.91,59.0,72.1,0,poly,59.0,0.8776
featured_part_07932,6,MILL_RECTANGULAR_POCKET,16.0,center,0,10.3,37.9,520.36,22.9,26.7,1,near,22.9,1.0003
featured_part_07935,14,MILL_SLOT,10.0,edge,1,5.7,29.9,3556.97,59.3,62.0,0,poly,59.3,0.9712
featured_part_07936,14,MILL_RECTANGULAR_POCKET,28.0,center,0,14.8,22.3,11053.92,80.7,140.9,0,poly,80.7,0.9885
featured_part_07936,15,MILL_SLOT,8.0,edge,1,4.3,17.7,12608.27,79.9,157.9,2,poly,79.9,1.0
featured_part_07936,16,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,42.1,16064.78,34.6,464.3,1,poly,34.598,1.0
featured_part_07937,3,MILL_RECTANGULAR_POCKET,14.0,center,0,7.5,37.9,1304.23,22.1,61.2,1,near,22.1,1.0001
featured_part_07937,4,MILL_SLOT,6.0,center,0,7.5,37.9,1304.23,22.1,61.2,1,near,22.1,1.0001
featured_part_07938,3,MILL_RECTANGULAR_POCKET,20.0,center,0,8.8,37.9,1821.0,42.8,44.1,1,near,42.8,1.0001
featured_part_07938,4,MILL_RECTANGULAR_POCKET,16.0,center,0,8.8,37.9,1821.0,42.8,44.1,1,near,42.8,1.0001
featured_part_07938,5,MILL_SLOT,16.0,edge,1,12.4,25.5,8513.91,83.3,103.0,2,poly,83.3,1.0
featured_part_07938,6,MILL_SLOT,16.0,edge,1,9.0,37.9,6815.55,39.1,175.2,4,poly,39.1,1.0
featured_part_07938,7,MILL_RECTANGULAR_SLOT,16.0,slot,2,0.0,37.9,8087.52,16.6,487.2,3,poly,16.599,1.0
featured_part_07940,9,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,7.7,37.9,6843.41,65.2,112.2,0,poly,65.2,0.9371
featured_part_07940,10,MILL_CORNER_NOTCH_RECTANGULAR,8.0,corner,2,4.7,25.9,6589.4,51.8,127.3,1,poly,51.8,1.0
featured_part_07942,6,MILL_RECTANGULAR_POCKET,20.0,center,0,11.3,37.9,12891.51,91.3,142.4,0,poly,91.3,1.0
featured_part_07942,7,MILL_RECTANGULAR_POCKET,20.0,center,0,3.5,25.9,1797.58,28.7,63.0,2,near,28.7,1.0
featured_part_07942,8,MILL_RECTANGULAR_POCKET,6.0,center,0,3.5,25.9,1797.58,28.7,63.0,2,near,28.7,1.0
featured_part_07943,7,MILL_RECTANGULAR_SLOT,16.0,slot,2,0.0,37.9,4883.76,18.9,258.4,0,poly,18.899,1.0
featured_part_07952,11,MILL_SLOT,15.0,edge,1,7.6,27.3,6389.12,61.4,116.9,0,poly,61.4,0.8932
featured_part_07953,2,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,12.9,37.9,4756.37,48.7,98.4,0,poly,48.7,1.0
featured_part_07953,3,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,13.4,16.2,6079.94,73.1,83.7,1,poly,73.1,1.0
featured_part_07954,6,MILL_CORNER_NOTCH_RECTANGULAR,14.0,corner,2,8.1,20.2,6157.12,56.0,110.2,1,poly,56.0,1.0
featured_part_07954,7,MILL_OPEN_POCKET,14.0,edge,1,8.2,25.8,7672.74,63.7,124.4,3,poly,63.7,0.9718
featured_part_07954,8,MILL_SLOT,14.0,edge,1,7.3,10.4,10537.68,71.5,147.7,2,poly,71.5,1.0
featured_part_07954,9,MILL_SLOT,10.0,edge,1,5.8,24.1,16348.81,72.5,225.7,0,poly,72.5,1.0
featured_part_07955,4,MILL_SLOT,20.0,edge,1,12.5,37.9,12748.14,96.5,132.8,1,poly,96.5,1.0
featured_part_07955,5,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,26.9,11913.0,27.5,433.2,0,poly,27.499,1.0
featured_part_07958,15,MILL_RECTANGULAR_POCKET,10.0,center,0,5.2,29.9,22532.02,116.6,193.7,0,poly,116.6,0.9987
featured_part_07962,4,MILL_SLOT,12.0,edge,1,7.1,37.9,4706.56,47.0,100.6,0,poly,47.0,1.0
featured_part_07963,6,MILL_CORNER_NOTCH_RECTANGULAR,10.0,corner,2,5.1,29.9,3658.99,69.5,70.4,0,poly,69.5,0.7487
featured_part_07963,7,MILL_RECTANGULAR_POCKET,25.4,center,0,14.7,37.9,1228.23,35.7,39.6,1,near,35.7,1.0002
featured_part_07964,12,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,10.2,37.9,4302.47,53.0,81.6,1,poly,53.0,1.0
featured_part_07964,13,MILL_RECTANGULAR_POCKET,16.0,center,0,9.7,37.9,6732.99,79.6,85.6,2,poly,79.6,1.0
featured_part_07964,14,MILL_RECTANGULAR_SLOT,16.0,slot,2,0.0,37.9,4382.43,17.3,256.6,0,poly,17.299,0.9872
featured_part_07965,4,MILL_OPEN_POCKET,16.0,edge,1,13.0,37.9,14915.47,113.8,133.9,0,poly,104.657,0.9835
featured_part_07965,5,MILL_RECTANGULAR_POCKET,12.0,center,0,6.5,37.9,19626.25,129.7,151.6,3,poly,129.7,1.0
featured_part_07965,6,MILL_RECTANGULAR_POCKET,16.0,center,0,10.3,37.9,1193.62,22.9,56.1,2,near,22.9,1.0001
featured_part_07965,7,MILL_SLOT,20.0,center,0,10.3,37.9,1193.62,22.9,56.1,2,near,22.9,1.0001
featured_part_07966,5,MILL_CORNER_NOTCH_RECTANGULAR,6.0,corner,2,3.1,13.9,9873.52,85.8,115.1,0,poly,85.8,1.0
featured_part_07966,6,MILL_SLOT,28.0,edge,1,14.7,14.0,12240.9,91.7,134.5,1,poly,91.7,1.0
featured_part_07967,4,MILL_SLOT,20.0,edge,1,11.8,37.9,7748.64,72.3,108.0,1,poly,72.3,1.0
featured_part_07967,5,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,37.9,6616.85,29.5,224.3,0,poly,29.499,1.0
featured_part_07968,13,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,6.5,37.9,2596.73,46.2,63.0,1,poly,46.2,0.895
featured_part_07968,14,MILL_RECTANGULAR_POCKET,19.9,center,0,10.0,19.8,7734.96,75.2,104.0,0,poly,75.2,1.0
featured_part_07969,7,MILL_CORNER_NOTCH_RECTANGULAR,15.0,corner,2,7.8,27.7,8247.54,84.5,103.9,1,poly,84.5,0.9408
featured_part_07969,8,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,16.0,17167.04,35.2,487.7,0,poly,35.198,1.0
featured_part_07970,3,MILL_RECTANGULAR_POCKET,16.0,center,0,10.9,37.9,2454.81,32.0,79.9,1,near,32.0,1.0001
featured_part_07970,4,MILL_RECTANGULAR_POCKET,16.0,center,0,10.9,37.9,2454.81,32.0,79.9,1,near,32.0,1.0001
featured_part_07970,5,MILL_SLOT,16.0,edge,1,12.8,29.8,8397.6,45.6,185.7,2,poly,45.6,1.0
featured_part_07970,6,MILL_SLOT,16.0,edge,1,8.9,37.9,6130.85,56.3,109.5,3,poly,56.3,1.0
featured_part_07971,1,MILL_RECTANGULAR_POCKET,16.0,center,0,9.2,37.9,16824.61,94.6,180.8,0,poly,94.6,0.9879
featured_part_07972,2,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,14.4,34.9,6118.3,71.0,86.8,1,poly,71.0,1.0
featured_part_07972,3,MILL_CORNER_NOTCH_RECTANGULAR,8.0,corner,2,5.3,22.7,3709.21,58.6,63.4,2,poly,58.6,1.0
featured_part_07972,4,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,10.9,37.9,2842.93,46.6,74.3,3,poly,46.6,0.8272
featured_part_07972,5,MILL_RECTANGULAR_POCKET,8.0,center,0,4.2,25.9,4012.36,53.7,75.0,0,poly,53.7,1.0
featured_part_07905,3,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,9.2,17.8,9797.57,89.0,130.4,0,poly,89.0,0.8455
featured_part_07905,4,MILL_RECTANGULAR_POCKET,20.0,center,0,13.4,37.9,1789.86,30.0,64.8,1,near,30.0,1.0001
featured_part_07905,5,MILL_SLOT,16.0,edge,1,13.8,37.9,6376.66,46.8,138.0,2,poly,46.8,1.0
