part,seq,op,cycle,x,y,z,r,q,f,z1,npecks,zclear,top_z,hole_d,hole_depth,hole_through,hole_bottom,hole_mouth,chain,chain_pos
featured_part_09966,6,DRILL_BLIND_HOLE_INTO_CENTER,G81,59.0,117.2,84.35,100.0,,250.0,,,108.0,98.0000001,13.9,98.00000019999999,1,-1e-07,98.0000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>DRILL_TO_ENLARGE_THROUGH_HOLE,1
featured_part_09966,7,GUN_DRILL_THROUGH_HOLE,GUN,59.0,117.2,79.389,,,125.0,79.389,3,108.0,98.0000001,13.9,98.00000019999999,1,-1e-07,98.0000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>DRILL_TO_ENLARGE_THROUGH_HOLE,2
featured_part_09966,8,DRILL_TO_ENLARGE_THROUGH_HOLE,G73,59.0,117.2,-5.676,100.0,12.959,250.0,,,108.0,98.0000001,13.9,98.00000019999999,1,-1e-07,98.0000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>DRILL_TO_ENLARGE_THROUGH_HOLE,3
featured_part_09966,9,DRILL_BLIND_HOLE_INTO_CENTER_1,G81,168.9,117.2,84.35,100.0,,250.0,,,108.0,98.0000001,13.9,98.00000019999999,1,-1e-07,98.0000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1>GUN_DRILL_THROUGH_HOLE_1>DRILL_TO_ENLARGE_THROUGH_HOLE_1,1
featured_part_09966,10,GUN_DRILL_THROUGH_HOLE_1,GUN,168.9,117.2,79.389,,,125.0,79.389,3,108.0,98.0000001,13.9,98.00000019999999,1,-1e-07,98.0000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1>GUN_DRILL_THROUGH_HOLE_1>DRILL_TO_ENLARGE_THROUGH_HOLE_1,2
featured_part_09966,11,DRILL_TO_ENLARGE_THROUGH_HOLE_1,G73,168.9,117.2,-5.676,100.0,12.959,250.0,,,108.0,98.0000001,13.9,98.00000019999999,1,-1e-07,98.0000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1>GUN_DRILL_THROUGH_HOLE_1>DRILL_TO_ENLARGE_THROUGH_HOLE_1,3
featured_part_09966,12,DRILL_BLIND_HOLE_INTO_CENTER_2,G81,59.0,343.8,84.35,100.0,,250.0,,,108.0,98.0000001,13.9,98.00000019999999,1,-1e-07,98.0000001,SPOT_DRILL_2>DRILL_BLIND_HOLE_INTO_CENTER_2>GUN_DRILL_THROUGH_HOLE_2>DRILL_TO_ENLARGE_THROUGH_HOLE_2,1
featured_part_09966,13,GUN_DRILL_THROUGH_HOLE_2,GUN,59.0,343.8,79.389,,,125.0,79.389,3,108.0,98.0000001,13.9,98.00000019999999,1,-1e-07,98.0000001,SPOT_DRILL_2>DRILL_BLIND_HOLE_INTO_CENTER_2>GUN_DRILL_THROUGH_HOLE_2>DRILL_TO_ENLARGE_THROUGH_HOLE_2,2
featured_part_09966,14,DRILL_TO_ENLARGE_THROUGH_HOLE_2,G73,59.0,343.8,-5.676,100.0,12.959,250.0,,,108.0,98.0000001,13.9,98.00000019999999,1,-1e-07,98.0000001,SPOT_DRILL_2>DRILL_BLIND_HOLE_INTO_CENTER_2>GUN_DRILL_THROUGH_HOLE_2>DRILL_TO_ENLARGE_THROUGH_HOLE_2,3
featured_part_09966,15,DRILL_BLIND_HOLE_INTO_CENTER_3,G81,168.9,343.8,84.35,100.0,,250.0,,,108.0,98.0000001,13.9,98.00000019999999,1,-1e-07,98.0000001,SPOT_DRILL_3>DRILL_BLIND_HOLE_INTO_CENTER_3>GUN_DRILL_THROUGH_HOLE_3>DRILL_TO_ENLARGE_THROUGH_HOLE_3,1
featured_part_09966,16,GUN_DRILL_THROUGH_HOLE_3,GUN,168.9,343.8,79.389,,,125.0,79.389,3,108.0,98.0000001,13.9,98.00000019999999,1,-1e-07,98.0000001,SPOT_DRILL_3>DRILL_BLIND_HOLE_INTO_CENTER_3>GUN_DRILL_THROUGH_HOLE_3>DRILL_TO_ENLARGE_THROUGH_HOLE_3,2
featured_part_09966,17,DRILL_TO_ENLARGE_THROUGH_HOLE_3,G73,168.9,343.8,-5.676,100.0,12.959,250.0,,,108.0,98.0000001,13.9,98.00000019999999,1,-1e-07,98.0000001,SPOT_DRILL_3>DRILL_BLIND_HOLE_INTO_CENTER_3>GUN_DRILL_THROUGH_HOLE_3>DRILL_TO_ENLARGE_THROUGH_HOLE_3,3
featured_part_09982,1,SPOT_DRILL,G81,195.5,17.8,144.8,150.8,,250.0,,,157.8,147.8000001000001,27.5,147.80000020000008,1,-1e-07,147.8000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>DRILL_TO_ENLARGE_THROUGH_HOLE,0
featured_part_09982,2,SPOT_DRILL_1,G81,175.1,269.5,144.8,150.8,,250.0,,,157.8,147.8000001000001,27.0,147.80000020000008,1,-1e-07,147.8000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1>GUN_DRILL_THROUGH_HOLE_1>DRILL_TO_ENLARGE_THROUGH_HOLE_1,0
featured_part_09982,4,DRILL_BLIND_HOLE_INTO_CENTER,G81,195.5,17.8,137.15,149.8,,250.0,,,157.8,147.8000001000001,27.5,147.80000020000008,1,-1e-07,147.8000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>DRILL_TO_ENLARGE_THROUGH_HOLE,1
featured_part_09982,5,GUN_DRILL_THROUGH_HOLE,GUN,195.5,17.8,134.121,,,125.0,134.121,3,157.8,147.8000001000001,27.5,147.80000020000008,1,-1e-07,147.8000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>DRILL_TO_ENLARGE_THROUGH_HOLE,2
featured_part_09982,7,DRILL_TO_ENLARGE_THROUGH_HOLE,G73,195.5,17.8,-9.762,149.8,26.26,250.0,,,157.8,147.8000001000001,27.5,147.80000020000008,1,-1e-07,147.8000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>DRILL_TO_ENLARGE_THROUGH_HOLE,3
featured_part_09982,8,DRILL_BLIND_HOLE_INTO_CENTER_1,G81,175.1,269.5,137.15,149.8,,250.0,,,157.8,147.8000001000001,27.0,147.80000020000008,1,-1e-07,147.8000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1>GUN_DRILL_THROUGH_HOLE_1>DRILL_TO_ENLARGE_THROUGH_HOLE_1,1
featured_part_09982,9,GUN_DRILL_THROUGH_HOLE_1,GUN,175.1,269.5,134.121,,,125.0,134.121,3,157.8,147.8000001000001,27.0,147.80000020000008,1,-1e-07,147.8000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1>GUN_DRILL_THROUGH_HOLE_1>DRILL_TO_ENLARGE_THROUGH_HOLE_1,2
featured_part_09982,11,DRILL_TO_ENLARGE_THROUGH_HOLE_1,G73,175.1,269.5,-9.612,149.8,26.235,250.0,,,157.8,147.8000001000001,27.0,147.80000020000008,1,-1e-07,147.8000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1>GUN_DRILL_THROUGH_HOLE_1>DRILL_TO_ENLARGE_THROUGH_HOLE_1,3
featured_part_09982,12,DRILL_BLIND_HOLE_INTO_CENTER_2,G81,124.5,216.5,88.5,116.4,,250.0,,,157.8,147.8000001000001,8.3,59.300000200000085,0,88.4999999,114.4000001,DRILL_BLIND_HOLE_INTO_CENTER_2,0
featured_part_09989,1,INDEXABLE_INSERT_DRILL_THROUGH_HOLE_FROM_SOLID,G81,41.2,182.5,-1.762,53.6,,250.0,,,61.6,51.60001324659232,15.2,51.60001334659232,1,-1e-07,51.6000001,INDEXABLE_INSERT_DRILL_THROUGH_HOLE_FROM_SOLID,0
featured_part_09989,2,INDEXABLE_INSERT_DRILL_THROUGH_HOLE_FROM_SOLID_1,G81,81.2,14.9,-1.797,53.6,,250.0,,,61.6,51.60001324659232,17.1,51.60001334659232,1,-1e-07,51.60000010000001,INDEXABLE_INSERT_DRILL_THROUGH_HOLE_FROM_SOLID_1,0
featured_part_09989,3,INDEXABLE_INSERT_DRILL_BLIND_HOLE_FROM_SOLID,G81,229.2,183.7,17.5,53.6,,250.0,,,61.6,51.60001324659232,17.1,34.10001334659232,0,17.4999999,51.6000001,INDEXABLE_INSERT_DRILL_BLIND_HOLE_FROM_SOLID,0
featured_part_09996,1,INDEXABLE_INSERT_DRILL_BLIND_HOLE_FROM_SOLID,G81,177.7,384.1,37.9,40.9,,250.0,,,86.8,76.80000010000005,15.1,38.90000020000005,0,37.8999999,38.9000001,INDEXABLE_INSERT_DRILL_BLIND_HOLE_FROM_SOLID,0
featured_part_09996,2,SPOT_DRILL,G81,264.6,338.3,76.219,79.8,,250.0,,,86.8,76.80000010000005,13.5,76.80000020000004,1,-1e-07,76.80000010000005,SPOT_DRILL>DRILL_THROUGH_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_THROUGH_HOLE,0
featured_part_09996,3,SPOT_DRILL_1,G81,34.1,362.7,39.448,42.9,,250.0,,,86.8,76.80000010000005,10.5,49.600000200000046,0,27.1999999,39.9000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER,0
featured_part_09996,4,SPOT_DRILL_2,G81,246.2,133.3,76.275,79.8,,250.0,,,86.8,76.80000010000005,12.2,23.80000020000005,0,52.9999999,76.80000009999999,SPOT_DRILL_2>DRILL_BLIND_HOLE_INTO_CENTER_1>DRILL_TO_ENLARGE_BLIND_HOLE,0
featured_part_09996,5,DRILL_THROUGH_HOLE_INTO_CENTER,G73,264.6,338.3,-2.792,78.8,6.633,250.0,,,86.8,76.80000010000005,13.5,76.80000020000004,1,-1e-07,76.80000010000005,SPOT_DRILL>DRILL_THROUGH_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_THROUGH_HOLE,1
featured_part_09996,6,DRILL_TO_ENLARGE_THROUGH_HOLE,G73,264.6,338.3,-3.957,78.8,13.459,250.0,,,86.8,76.80000010000005,13.5,76.80000020000004,1,-1e-07,76.80000010000005,SPOT_DRILL>DRILL_THROUGH_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_THROUGH_HOLE,2
featured_part_09996,7,DRILL_BLIND_HOLE_INTO_CENTER,G81,34.1,362.7,27.2,41.9,,250.0,,,86.8,76.80000010000005,10.5,49.600000200000046,0,27.1999999,39.9000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER,1
featured_part_09996,8,DRILL_BLIND_HOLE_INTO_CENTER_1,G81,246.2,133.3,53.0,78.8,,250.0,,,86.8,76.80000010000005,12.2,23.80000020000005,0,52.9999999,76.80000009999999,SPOT_DRILL_2>DRILL_BLIND_HOLE_INTO_CENTER_1>DRILL_TO_ENLARGE_BLIND_HOLE,1
featured_part_09996,9,DRILL_TO_ENLARGE_BLIND_HOLE,G81,246.2,133.3,53.0,78.8,,250.0,,,86.8,76.80000010000005,12.2,23.80000020000005,0,52.9999999,76.80000009999999,SPOT_DRILL_2>DRILL_BLIND_HOLE_INTO_CENTER_1>DRILL_TO_ENLARGE_BLIND_HOLE,2
featured_part_10005,5,SPOT_DRILL,G81,246.7,230.5,92.973,96.7,,250.0,,,103.7,93.70001957478638,16.9,20.40001967478638,0,73.2999999,93.7000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER,0
featured_part_10005,6,DRILL_BLIND_HOLE_INTO_CENTER,G81,246.7,230.5,73.3,95.7,,250.0,,,103.7,93.70001957478638,16.9,20.40001967478638,0,73.2999999,93.7000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER,1
featured_part_10012,1,INDEXABLE_INSERT_DRILL_BLIND_HOLE_FROM_SOLID,G81,218.0,271.0,33.6,62.9,,250.0,,,70.9,60.90000010000007,18.1,27.30000020000007,0,33.5999999,60.9000001,INDEXABLE_INSERT_DRILL_BLIND_HOLE_FROM_SOLID,0
featured_part_10012,2,INDEXABLE_INSERT_DRILL_BLIND_HOLE_FROM_SOLID_1,G81,38.4,430.0,32.7,62.9,,250.0,,,70.9,60.90000010000007,19.2,28.20000020000007,0,32.6999999,60.9000001,INDEXABLE_INSERT_DRILL_BLIND_HOLE_FROM_SOLID_1,0
featured_part_10012,3,SPOT_DRILL,G81,274.9,298.2,60.362,63.9,,250.0,,,70.9,60.90000010000007,12.5,60.90000020000007,1,-1e-07,60.900000100000064,SPOT_DRILL>DRILL_THROUGH_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_THROUGH_HOLE,0
featured_part_10012,4,SPOT_DRILL_1,G81,264.1,228.7,60.59,63.9,,250.0,,,70.9,60.90000010000007,7.2,19.70000020000007,0,41.1999999,60.9000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER,0
featured_part_10012,5,DRILL_THROUGH_HOLE_INTO_CENTER,G73,274.9,298.2,-2.792,62.9,7.077,250.0,,,70.9,60.90000010000007,12.5,60.90000020000007,1,-1e-07,60.900000100000064,SPOT_DRILL>DRILL_THROUGH_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_THROUGH_HOLE,1
featured_part_10012,6,DRILL_TO_ENLARGE_THROUGH_HOLE,G73,274.9,298.2,-3.775,62.9,10.779,250.0,,,70.9,60.90000010000007,12.5,60.90000020000007,1,-1e-07,60.900000100000064,SPOT_DRILL>DRILL_THROUGH_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_THROUGH_HOLE,2
featured_part_10012,7,DRILL_BLIND_HOLE_INTO_CENTER,G81,264.1,228.7,41.2,62.9,,250.0,,,70.9,60.90000010000007,7.2,19.70000020000007,0,41.1999999,60.9000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER,1
featured_part_10021,8,SPOT_DRILL,G81,323.7,449.7,86.386,90.1,,250.0,,,97.1,87.1000001000001,16.6,87.1000002000001,1,-1e-07,87.10000009999999,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE,0
featured_part_10021,9,DRILL_BLIND_HOLE_INTO_CENTER,G81,323.7,449.7,77.05,89.1,,250.0,,,97.1,87.1000001000001,16.6,87.1000002000001,1,-1e-07,87.10000009999999,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE,1
featured_part_10021,10,GUN_DRILL_THROUGH_HOLE,GUN,323.7,449.7,73.743,,,125.0,73.743,3,97.1,87.1000001000001,16.6,87.1000002000001,1,-1e-07,87.10000009999999,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE,2
featured_part_10021,11,SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE,G73,323.7,449.7,-5.173,89.1,15.379,250.0,,,97.1,87.1000001000001,16.6,87.1000002000001,1,-1e-07,87.10000009999999,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE,3
featured_part_10031,8,SPOT_DRILL,G81,76.8,87.2,68.178,71.6,,250.0,,,78.6,68.60000010000002,9.8,68.60000020000001,1,-1e-07,68.60000009999999,SPOT_DRILL>DRILL_THROUGH_HOLE_INTO_CENTER,0
featured_part_10031,9,DRILL_THROUGH_HOLE_INTO_CENTER,G73,76.8,87.2,-4.444,70.6,9.131,250.0,,,78.6,68.60000010000002,9.8,68.60000020000001,1,-1e-07,68.60000009999999,SPOT_DRILL>DRILL_THROUGH_HOLE_INTO_CENTER,1
featured_part_10038,6,SPOT_DRILL,G81,296.4,76.8,88.4,94.4,,250.0,,,101.4,91.40000010000004,18.3,28.500000200000045,0,62.8999999,91.4000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER,0
featured_part_10038,7,SPOT_DRILL_1,G81,296.4,222.4,88.4,94.4,,250.0,,,101.4,91.40000010000004,18.3,20.800000200000042,0,70.5999999,91.4000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1,0
featured_part_10038,8,SPOT_DRILL_2,G81,101.5,368.1,88.4,94.4,,250.0,,,101.4,91.40000010000004,18.3,28.300000200000042,0,63.0999999,91.4000001,SPOT_DRILL_2>DRILL_BLIND_HOLE_INTO_CENTER_2,0
featured_part_10038,9,DRILL_BLIND_HOLE_INTO_CENTER,G81,296.4,76.8,62.9,93.4,,250.0,,,101.4,91.40000010000004,18.3,28.500000200000045,0,62.8999999,91.4000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER,1
featured_part_10038,10,DRILL_BLIND_HOLE_INTO_CENTER_1,G81,296.4,222.4,70.6,93.4,,250.0,,,101.4,91.40000010000004,18.3,20.800000200000042,0,70.5999999,91.4000001,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1,1
featured_part_10038,11,DRILL_BLIND_HOLE_INTO_CENTER_2,G81,101.5,368.1,63.1,93.4,,250.0,,,101.4,91.40000010000004,18.3,28.300000200000042,0,63.0999999,91.4000001,SPOT_DRILL_2>DRILL_BLIND_HOLE_INTO_CENTER_2,1
featured_part_10046,1,SPOT_DRILL,G81,132.5,100.4,122.226,125.6,,250.0,,,132.6,122.6000001,8.7,47.5000002,0,75.0999999,122.60000009999999,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER,0
featured_part_10046,2,SPOT_DRILL_1,G81,69.7,118.6,122.148,125.6,,250.0,,,132.6,122.6000001,10.5,53.400000199999994,0,69.19999990000001,122.60000009999999,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1,0
featured_part_10046,3,INDEXABLE_INSERT_DRILL_THROUGH_HOLE_FROM_SOLID,G81,182.7,113.8,-1.814,86.7,,250.0,,,132.6,122.6000001,18.0,122.6000002,1,-1e-07,84.7000001,INDEXABLE_INSERT_DRILL_THROUGH_HOLE_FROM_SOLID,0
featured_part_10046,4,DRILL_BLIND_HOLE_INTO_CENTER,G81,132.5,100.4,75.1,124.6,,250.0,,,132.6,122.6000001,8.7,47.5000002,0,75.0999999,122.60000009999999,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER,1
featured_part_10046,5,DRILL_BLIND_HOLE_INTO_CENTER_1,G81,69.7,118.6,69.2,124.6,,250.0,,,132.6,122.6000001,10.5,53.400000199999994,0,69.19999990000001,122.60000009999999,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1,1
featured_part_10062,3,SPOT_DRILL,G81,164.7,48.4,96.462,100.0,,250.0,,,107.0,97.00000010000029,12.5,97.00000020000029,1,-1e-07,97.0000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE,0
featured_part_10062,4,DRILL_BLIND_HOLE_INTO_CENTER,G81,164.7,48.4,89.35,99.0,,250.0,,,107.0,97.00000010000029,12.5,97.00000020000029,1,-1e-07,97.0000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE,1
featured_part_10062,5,GUN_DRILL_THROUGH_HOLE,GUN,164.7,48.4,86.594,,,125.0,86.594,3,107.0,97.00000010000029,12.5,97.00000020000029,1,-1e-07,97.0000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE,2
featured_part_10062,6,SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE,G73,164.7,48.4,-4.283,99.0,11.254,250.0,,,107.0,97.00000010000029,12.5,97.00000020000029,1,-1e-07,97.0000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE,3
featured_part_10070,3,SPOT_DRILL,G81,361.4,269.3,85.7,91.7,,250.0,,,98.7,88.70000010000011,22.0,88.7000002000001,1,-1e-07,88.70000010000011,SPOT_DRILL>DRILL_THROUGH_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_THROUGH_HOLE,0
featured_part_10070,4,DRILL_THROUGH_HOLE_INTO_CENTER,G73,361.4,269.3,-3.211,90.7,9.191,250.0,,,98.7,88.70000010000011,22.0,88.7000002000001,1,-1e-07,88.70000010000011,SPOT_DRILL>DRILL_THROUGH_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_THROUGH_HOLE,1
featured_part_10070,5,DRILL_TO_ENLARGE_THROUGH_HOLE,G73,361.4,269.3,-8.109,90.7,19.362,250.0,,,98.7,88.70000010000011,22.0,88.7000002000001,1,-1e-07,88.70000010000011,SPOT_DRILL>DRILL_THROUGH_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_THROUGH_HOLE,2
featured_part_10077,1,SPOT_DRILL,G81,345.5,86.3,55.6,61.6,,250.0,,,68.6,58.60000010000007,18.3,58.60000020000007,1,-1e-07,58.6000001,SPOT_DRILL>DRILL_THROUGH_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_THROUGH_HOLE,0
featured_part_10077,2,SPOT_DRILL_1,G81,64.8,201.2,26.131,29.6,,250.0,,,68.6,58.60000010000007,10.9,39.70000020000007,0,18.899999899999997,26.600000100000003,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER,0
featured_part_10077,3,SPOT_DRILL_2,G81,231.9,148.9,55.6,61.6,,250.0,,,68.6,58.60000010000007,17.8,16.80000020000007,0,41.799999899999996,58.6000001,SPOT_DRILL_2>DRILL_BLIND_HOLE_INTO_CENTER_1,0
featured_part_10077,4,DRILL_THROUGH_HOLE_INTO_CENTER,G73,345.5,86.3,-3.611,60.6,10.369,250.0,,,68.6,58.60000010000007,18.3,58.60000020000007,1,-1e-07,58.6000001,SPOT_DRILL>DRILL_THROUGH_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_THROUGH_HOLE,1
featured_part_10077,5,DRILL_TO_ENLARGE_THROUGH_HOLE,G73,345.5,86.3,-6.998,60.6,16.399,250.0,,,68.6,58.60000010000007,18.3,58.60000020000007,1,-1e-07,58.6000001,SPOT_DRILL>DRILL_THROUGH_HOLE_INTO_CENTER>DRILL_TO_ENLARGE_THROUGH_HOLE,2
featured_part_10077,6,INDEXABLE_INSERT_DRILL_THROUGH_HOLE_FROM_SOLID,G81,49.5,197.8,-1.806,28.6,,250.0,,,68.6,58.60000010000007,17.7,58.60000020000007,1,-1e-07,26.600000100000003,INDEXABLE_INSERT_DRILL_THROUGH_HOLE_FROM_SOLID,0
featured_part_10077,7,DRILL_BLIND_HOLE_INTO_CENTER,G81,64.8,201.2,18.9,28.6,,250.0,,,68.6,58.60000010000007,10.9,39.70000020000007,0,18.899999899999997,26.600000100000003,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER,1
featured_part_10077,8,DRILL_BLIND_HOLE_INTO_CENTER_1,G81,231.9,148.9,41.8,60.6,,250.0,,,68.6,58.60000010000007,17.8,16.80000020000007,0,41.799999899999996,58.6000001,SPOT_DRILL_2>DRILL_BLIND_HOLE_INTO_CENTER_1,1
featured_part_10091,3,SPOT_DRILL,G81,88.6,180.1,131.3,137.3,,250.0,,,144.3,134.3000001,28.5,134.3000002,1,-1e-07,134.3000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE>DRILL_TO_ENLARGE_THROUGH_HOLE,0
featured_part_10091,4,DRILL_BLIND_HOLE_INTO_CENTER,G81,88.6,180.1,123.05,136.3,,250.0,,,144.3,134.3000001,28.5,134.3000002,1,-1e-07,134.3000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE>DRILL_TO_ENLARGE_THROUGH_HOLE,1
featured_part_10091,5,GUN_DRILL_THROUGH_HOLE,GUN,88.6,180.1,119.192,,,125.0,119.192,3,144.3,134.3000001,28.5,134.3000002,1,-1e-07,134.3000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE>DRILL_TO_ENLARGE_THROUGH_HOLE,2
featured_part_10091,6,SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE,G73,88.6,180.1,-5.618,136.3,17.49,250.0,,,144.3,134.3000001,28.5,134.3000002,1,-1e-07,134.3000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE>DRILL_TO_ENLARGE_THROUGH_HOLE,3
featured_part_10091,7,DRILL_TO_ENLARGE_THROUGH_HOLE,G73,88.6,180.1,-10.062,136.3,24.06,250.0,,,144.3,134.3000001,28.5,134.3000002,1,-1e-07,134.3000001,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>SPADE_DRILL_TO_ENLARGE_THROUGH_HOLE>DRILL_TO_ENLARGE_THROUGH_HOLE,4
featured_part_10099,5,SPOT_DRILL,G81,94.0,114.1,106.411,110.1,,250.0,,,117.1,107.10000010000002,16.0,107.10000020000001,1,-1e-07,107.10000009999999,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>DRILL_TO_ENLARGE_THROUGH_HOLE,0
featured_part_10099,6,SPOT_DRILL_1,G81,274.0,114.1,106.411,110.1,,250.0,,,117.1,107.10000010000002,16.0,107.10000020000001,1,-1e-07,107.10000009999999,SPOT_DRILL_1>DRILL_BLIND_HOLE_INTO_CENTER_1>GUN_DRILL_THROUGH_HOLE_1>DRILL_TO_ENLARGE_THROUGH_HOLE_1,0
featured_part_10099,7,SPOT_DRILL_2,G81,94.0,334.2,106.411,110.1,,250.0,,,117.1,107.10000010000002,16.0,107.10000020000001,1,-1e-07,107.10000009999999,SPOT_DRILL_2>DRILL_BLIND_HOLE_INTO_CENTER_2>GUN_DRILL_THROUGH_HOLE_2>DRILL_TO_ENLARGE_THROUGH_HOLE_2,0
featured_part_10099,8,DRILL_BLIND_HOLE_INTO_CENTER,G81,94.0,114.1,91.35,109.1,,250.0,,,117.1,107.10000010000002,16.0,107.10000020000001,1,-1e-07,107.10000009999999,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>DRILL_TO_ENLARGE_THROUGH_HOLE,1
featured_part_10099,9,GUN_DRILL_THROUGH_HOLE,GUN,94.0,114.1,85.838,,,125.0,85.838,3,117.1,107.10000010000002,16.0,107.10000020000001,1,-1e-07,107.10000009999999,SPOT_DRILL>DRILL_BLIND_HOLE_INTO_CENTER>GUN_DRILL_THROUGH_HOLE>DRILL_TO_ENLARGE_THROUGH_HOLE,2
